issue_id,survey_id,question_id,issue_type,severity,description,action
ri_8393d568de25,tally_3XX5yY,q_8393d568de25,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_cbcc59531c97,tally_nW8rgv,q_cbcc59531c97,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_acba362a36fb,tally_nW8rgv,q_acba362a36fb,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_d68089ef7204,tally_nW8rgv,q_d68089ef7204,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_fcb39dd310a5,tally_nW8rgv,q_fcb39dd310a5,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c558e3991036,tally_nW8rgv,q_c558e3991036,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_107fc4380e5a,tally_nW8rgv,q_107fc4380e5a,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_0cad5a579d78,tally_nW8rgv,q_0cad5a579d78,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e132dd9870d9,tally_3E0NJB,q_e132dd9870d9,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d1a9e0e76a44,tally_3E0NJB,q_d1a9e0e76a44,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_17b74a8e57de,tally_3E0NJB,q_17b74a8e57de,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_14e0c48b9b42,tally_3E0NJB,q_14e0c48b9b42,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_52d2c4378413,tally_3E0NJB,q_52d2c4378413,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_635aaa93d8bf,tally_3E0NJB,q_635aaa93d8bf,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_51cddd4b229f,tally_nrElyo,q_51cddd4b229f,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b60bc666037f,tally_nrElyo,q_b60bc666037f,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_a174eb53abc6,tally_nrElyo,q_a174eb53abc6,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c6d2982577b5,tally_nrElyo,q_c6d2982577b5,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_f11889d46896,tally_nrElyo,q_f11889d46896,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_0eb182a2d4b9,tally_nrElyo,q_0eb182a2d4b9,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_ca2198e54d11,tally_nrElyo,q_ca2198e54d11,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_fb12bc47f8be,tally_nrElyo,q_fb12bc47f8be,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_4f0baf7572f6,tally_nrElyo,q_4f0baf7572f6,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2b30de5b9f09,tally_nrElyo,q_2b30de5b9f09,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_53502cb1c31d,tally_nrElyo,q_53502cb1c31d,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_1e95d5600b20,tally_nrElyo,q_1e95d5600b20,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_085386c28079,tally_nrElyo,q_085386c28079,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_55a0d4bead70,tally_nrElyo,q_55a0d4bead70,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c51ec9d20888,tally_nrElyo,q_c51ec9d20888,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_4e0cd77f7290,tally_nrElyo,q_4e0cd77f7290,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_aeada1e1f1d2,tally_nrElyo,q_aeada1e1f1d2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_5f586490dc32,tally_nrElyo,q_5f586490dc32,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_637f9c93bd39,tally_nrElyo,q_637f9c93bd39,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_17f015f0e5c6,tally_nrElyo,q_17f015f0e5c6,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_58954c50e710,tally_nrElyo,q_58954c50e710,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_6e1611c30dcd,tally_nrElyo,q_6e1611c30dcd,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_fd4573ca7f7a,tally_nrElyo,q_fd4573ca7f7a,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_0e41c8393d73,tally_nrElyo,q_0e41c8393d73,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_4bfee247bb33,tally_w7Z6L0,q_4bfee247bb33,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_8564a499d3bb,tally_w7Z6L0,q_8564a499d3bb,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_fb597ce80692,tally_w7Z6L0,q_fb597ce80692,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_55663da913c3,tally_w7Z6L0,q_55663da913c3,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_d7d6c9fe3271,tally_w7Z6L0,q_d7d6c9fe3271,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_67100de8f619,tally_w7Z6L0,q_67100de8f619,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_e562576c4993,tally_w7Z6L0,q_e562576c4993,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_f29de1c4e85b,tally_mZEBBV,q_f29de1c4e85b,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_7e5fbb321497,tally_wMr1qY,q_7e5fbb321497,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_684e6e9d3079,tally_wMr1qY,q_684e6e9d3079,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_70d9850a172c,tally_nP9Zrb,q_70d9850a172c,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_8c3a4c7fe8dd,tally_nP9Zrb,q_8c3a4c7fe8dd,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ddf703f8ccae,tally_nP9Zrb,q_ddf703f8ccae,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_87076bb272ef,tally_nP9Zrb,q_87076bb272ef,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_f87b9a809f71,tally_nP9Zrb,q_f87b9a809f71,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_99051337b06c,tally_nP9Zrb,q_99051337b06c,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ca365c065035,tally_nP9Zrb,q_ca365c065035,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_4db6097c7da8,tally_w2vrDL,q_4db6097c7da8,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_812bbff0c653,tally_w2vrDL,q_812bbff0c653,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d160922eda0b,tally_w2vrDL,q_d160922eda0b,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_7aa0261786b0,tally_w2vrDL,q_7aa0261786b0,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_62bc9d81cc93,tally_w2vrDL,q_62bc9d81cc93,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d426dcbb8397,tally_w2vrDL,q_d426dcbb8397,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e59a51f118fc,tally_w2vrDL,q_e59a51f118fc,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_4465cbb3d633,tally_w2vrDL,q_4465cbb3d633,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d6d43f082332,tally_w2vrDL,q_d6d43f082332,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c11508580cc0,tally_w2vrDL,q_c11508580cc0,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_6024a7a32f18,tally_w2vrDL,q_6024a7a32f18,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e37c56c08d96,tally_w2vrDL,q_e37c56c08d96,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_7517c4f768f0,tally_w2vrDL,q_7517c4f768f0,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_893a54b3ee13,tally_w2vrDL,q_893a54b3ee13,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_f7d327df16e2,tally_w2vrDL,q_f7d327df16e2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_986ddcad4fa5,tally_w2vrDL,q_986ddcad4fa5,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_bfc70e78db10,tally_w2vrDL,q_bfc70e78db10,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_13234e0af706,tally_w2vrDL,q_13234e0af706,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e4749575b689,tally_w2vrDL,q_e4749575b689,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c85adff320f6,tally_w2vrDL,q_c85adff320f6,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_ad341233d13c,tally_w2vrDL,q_ad341233d13c,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_68a79ae01ec8,tally_w2vrDL,q_68a79ae01ec8,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_0efa2adf7652,tally_3xYE7y,q_0efa2adf7652,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_1faf41200499,tally_3xYE7y,q_1faf41200499,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_238145b67d54,tally_3xYE7y,q_238145b67d54,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_deffc6384542,tally_3xYE7y,q_deffc6384542,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_c8170d6b6b3f,tally_3xYE7y,q_c8170d6b6b3f,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_0ff25d73b814,tally_3xYE7y,q_0ff25d73b814,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_bd76995b372a,tally_3xYE7y,q_bd76995b372a,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_9171262bd8e0,tally_3xYE7y,q_9171262bd8e0,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_b944e322da3c,tally_3xYE7y,q_b944e322da3c,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_84ea2e82fbe3,tally_3xYE7y,q_84ea2e82fbe3,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_48c205a07dbf,tally_3xYE7y,q_48c205a07dbf,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_9ee8a3a1a2f2,tally_3xYE7y,q_9ee8a3a1a2f2,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ac72337e28f5,tally_3xYE7y,q_ac72337e28f5,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_da42c1891fb3,tally_3xYE7y,q_da42c1891fb3,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_fe83de9fd0bb,tally_3qPrkk,q_fe83de9fd0bb,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_52ecf7ec9415,tally_3qPrkk,q_52ecf7ec9415,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_7e69516b5ec1,tally_wz1Mq8,q_7e69516b5ec1,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_b8f87529578e,tally_wz1Mq8,q_b8f87529578e,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c96e6b2c634d,tally_wz1Mq8,q_c96e6b2c634d,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ba9ae5f3f5d1,tally_wz1Mq8,q_ba9ae5f3f5d1,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_7217bc52d5bc,tally_wz1Mq8,q_7217bc52d5bc,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_12cd3af1c237,tally_wz1Mq8,q_12cd3af1c237,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c7c9989c2785,tally_wz1Mq8,q_c7c9989c2785,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_1b14b6df8cea,tally_wQevPY,q_1b14b6df8cea,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_8c7c295eeca7,tally_wQevPY,q_8c7c295eeca7,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_7daf40ee9b4e,tally_wQevPY,q_7daf40ee9b4e,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_b22e02ffd528,tally_wQevPY,q_b22e02ffd528,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d6d393f02567,tally_wQevPY,q_d6d393f02567,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_075b02b261a9,tally_wQevPY,q_075b02b261a9,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_01583c8449b2,tally_woK8BO,q_01583c8449b2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e127e7ac0d26,tally_woK8BO,q_e127e7ac0d26,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_f3f6b4fb51f1,tally_woK8BO,q_f3f6b4fb51f1,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e9063fb9c5dd,tally_woK8BO,q_e9063fb9c5dd,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_f042699474bf,tally_woK8BO,q_f042699474bf,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_ae9466789f2e,tally_woK8BO,q_ae9466789f2e,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_126b675ab8d9,tally_woK8BO,q_126b675ab8d9,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_821a984ad384,tally_woK8BO,q_821a984ad384,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_f7f1f29de1f5,tally_woK8BO,q_f7f1f29de1f5,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c5b2c1cb370f,tally_woK8BO,q_c5b2c1cb370f,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_bfe857ad9bfe,tally_woK8BO,q_bfe857ad9bfe,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_c9437ab26296,tally_wQz4O8,q_c9437ab26296,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_6b4b428074f7,tally_wQz4O8,q_6b4b428074f7,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_6119465bf78a,tally_wQz4O8,q_6119465bf78a,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_f56a4043e896,tally_wbkYL0,q_f56a4043e896,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_78b34e6c5f0c,tally_wbkYL0,q_78b34e6c5f0c,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_484736131106,tally_wbkYL0,q_484736131106,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_88df39a18164,tally_wbkYL0,q_88df39a18164,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_3df54ff5f110,tally_OD1lpY,q_3df54ff5f110,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_37190275cc3c,tally_OD1lpY,q_37190275cc3c,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_1b22da604677,tally_OD1lpY,q_1b22da604677,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_7e166a46f8bd,tally_OD1lpY,q_7e166a46f8bd,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_2b2264489a93,tally_OD1lpY,q_2b2264489a93,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_4699b7992f7a,tally_OD1lpY,q_4699b7992f7a,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_e49f4e769b77,tally_OD1lpY,q_e49f4e769b77,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_62a83a892a29,tally_OD1lpY,q_62a83a892a29,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_4eef238c72c7,tally_OD1lpY,q_4eef238c72c7,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_b3ca88b6b9d4,tally_OD1lpY,q_b3ca88b6b9d4,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_f33d472b8acc,tally_OD1lpY,q_f33d472b8acc,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ec2f172e2c48,tally_OD1lpY,q_ec2f172e2c48,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_8896c20b29ad,tally_OD1lpY,q_8896c20b29ad,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_e16aec64b89e,tally_OD1lpY,q_e16aec64b89e,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_6f2c422472aa,tally_OD1lpY,q_6f2c422472aa,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_709be073a0c1,tally_OD1lpY,q_709be073a0c1,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_d72c5951eb1b,tally_mK69O8,q_d72c5951eb1b,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_465d195e9b4a,tally_mK69O8,q_465d195e9b4a,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_a6328889d864,tally_mK69O8,q_a6328889d864,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_f08430bfe817,tally_mK69O8,q_f08430bfe817,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d3b0d0a265d2,tally_mK69O8,q_d3b0d0a265d2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_adc09e9e2d45,tally_meEbOE,q_adc09e9e2d45,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c53328541d55,tally_meEbOE,q_c53328541d55,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_134c5c8a490e,tally_meEbOE,q_134c5c8a490e,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_3c74da55a3dc,tally_meEbOE,q_3c74da55a3dc,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d79f38188ef5,tally_meEbOE,q_d79f38188ef5,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_0f6aed16d980,tally_meEbOE,q_0f6aed16d980,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_9127d3818aca,tally_meEbOE,q_9127d3818aca,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_1e3a407df4e0,tally_meEbOE,q_1e3a407df4e0,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_28eb2c72f2df,tally_meEbOE,q_28eb2c72f2df,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_2fbe837dac00,tally_meEbOE,q_2fbe837dac00,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_6bf69ab2b1da,tally_meEbOE,q_6bf69ab2b1da,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_dde9e98ba290,tally_meEbOE,q_dde9e98ba290,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ecdacd3f9b78,tally_meEbOE,q_ecdacd3f9b78,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_6c6f3a36fa5c,tally_meEbOE,q_6c6f3a36fa5c,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2f623a4433d2,tally_meEbOE,q_2f623a4433d2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_fe73937584a8,tally_meEbOE,q_fe73937584a8,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
